IND_NAME,DIM_GEO_NAME,DIM_1_CODE,VALUE_NUMERIC
Proportion of births attended by skilled health personnel (%),Myanmar,,60.20000076
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months (%) ,Myanmar,,11.0
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in their lifetime (%) ,Myanmar,,19.0
Proportion of population using a hand-washing facility with soap and water (%),Myanmar,,74.58557892
Proportion of population using safely-managed drinking-water services (%),Myanmar,,57.39649963
Proportion of population using safely-managed sanitation services (%),Myanmar,,60.61474991
Proportion of population with primary reliance on clean fuels and technology (%),Myanmar,,50.70000076
Proportion of safely treated domestic wastewater flows (%),Myanmar,,15.12370968
Proportion of women of reproductive age who have their need for family planning satisfied with modern methods (%),Myanmar,SEX_FMLE,74.90000153
Reported number of people requiring interventions against NTDs,Myanmar,,23816776.0
Road traffic mortality rate (per 100 000 population),Myanmar,,19.29999924
Suicide mortality rate (per 100 000 population),Myanmar,,2.889425278
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Myanmar,SEX_BTSX,2.115910053
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Myanmar,,2.150000095
Tuberculosis incidence (per 100 000 population),Myanmar,,475.0
UHC: Service coverage index,Myanmar,,52.44712067
Under-five mortality rate (per 1000 live births),Myanmar,SEX_BTSX,40.0871315
Adolescent birth rate (per 1000 women),Namibia,AGEGROUP_YEARS15-19,63.90999985
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Namibia,SEX_BTSX,142.4782257
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Namibia,SEX_BTSX,43.79999924
Age-standardized prevalence of obesity among adults (18+ years) (%),Namibia,SEX_BTSX,16.96520042
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Namibia,SEX_BTSX,14.10000038
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Namibia,,2.015100002
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Namibia,,13.13432026
Average of 15 International Health Regulations core capacity scores,Namibia,,66.26670074
Density of dentists (per 10 000 population) ,Namibia,,0.805999994
Density of medical doctors (per 10 000 population) ,Namibia,,5.429999828
Density of nursing and midwifery personnel (per 10 000 population) ,Namibia,,33.54899979
Density of pharmacists (per 10 000 population) ,Namibia,,2.552000046
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Namibia,,84.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Namibia,,11.23999977
Healthy life expectancy at birth (years),Namibia,SEX_FMLE,54.64697266
Healthy life expectancy at birth (years),Namibia,SEX_BTSX,52.82296371
Healthy life expectancy at birth (years),Namibia,SEX_MLE,50.99950409
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Namibia,,0.360000014
Life expectancy at birth (years),Namibia,SEX_BTSX,60.3599472
Life expectancy at birth (years),Namibia,SEX_FMLE,63.44307327
Life expectancy at birth (years),Namibia,SEX_MLE,57.26867294
Malaria incidence (per 1000 population at risk),Namibia,,8.290289879
Maternal mortality ratio (per 100 000 live births),Namibia,,214.6350555
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Namibia,,79.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Namibia,SEX_BTSX,28.79999924
Mortality rate due to homicide (per 100 000 population),Namibia,,17.9446125
Mortality rate from unintentional poisoning (per 100 000 population),Namibia,,1.371461391
Neonatal mortality rate (per 1000 live births),Namibia,SEX_BTSX,18.66539955
New HIV infections (per 1000 uninfected population),Namibia,SEX_BTSX,2.390000105
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Namibia,,0.0
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Namibia,,85.0
Population with household expenditures on health > 10% of total household expenditure or income (%),Namibia,,1.519999981
Population with household expenditures on health > 25% of total household expenditure or income (%),Namibia,,0.319999993
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Namibia,SEX_FMLE,25.20000076
Prevalence of obesity among children and adolescents (5–19 years) (%),Namibia,SEX_BTSX,4.645370007
Prevalence of overweight in children under 5 (%),Namibia,,5.300000191
Prevalence of stunting in children under 5 (%),Namibia,,16.79999924
"Probability of dying from any of CVD, cancer, diabetes, CRD between age 30 and exact age 70 (%)",Namibia,,22.70503616
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months (%) ,Namibia,,16.0
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in their lifetime (%) ,Namibia,,27.0
Proportion of population with primary reliance on clean fuels and technology (%),Namibia,,47.40000153
Reported number of people requiring interventions against NTDs,Namibia,,387147.0
Road traffic mortality rate (per 100 000 population),Namibia,,22.0
Suicide mortality rate (per 100 000 population),Namibia,,8.693646431
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Namibia,SEX_BTSX,5.926070213
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Namibia,,3.00999999
Tuberculosis incidence (per 100 000 population),Namibia,,450.0
UHC: Service coverage index,Namibia,,62.63716888
Under-five mortality rate (per 1000 live births),Namibia,SEX_BTSX,37.87611008
Adolescent birth rate (per 1000 women),Nauru,AGEGROUP_YEARS15-19,56.11000061
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Nauru,SEX_BTSX,41.79999924
Age-standardized prevalence of obesity among adults (18+ years) (%),Nauru,SEX_BTSX,69.91860199
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Nauru,SEX_BTSX,48.29999924
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Nauru,,2.051500082
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Nauru,,7.40486002
Average of 15 International Health Regulations core capacity scores,Nauru,,38.20000076
Density of dentists (per 10 000 population) ,Nauru,,3.305999994
Density of medical doctors (per 10 000 population) ,Nauru,,12.5
Density of nursing and midwifery personnel (per 10 000 population) ,Nauru,,70.58799744
Density of pharmacists (per 10 000 population) ,Nauru,,1.786000013
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Nauru,,98.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Nauru,,9.140000343
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Nauru,,0.519999981
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Nauru,,97.0
Neonatal mortality rate (per 1000 live births),Nauru,SEX_BTSX,16.95085907
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Nauru,,0.0
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Nauru,,59.0
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Nauru,SEX_FMLE,29.60000038
Prevalence of obesity among children and adolescents (5–19 years) (%),Nauru,SEX_BTSX,32.92227173
Prevalence of overweight in children under 5 (%),Nauru,,4.5
Prevalence of stunting in children under 5 (%),Nauru,,14.80000019
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months (%) ,Nauru,,20.0
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in their lifetime (%) ,Nauru,,43.0
Proportion of population with primary reliance on clean fuels and technology (%),Nauru,,100.0
Reported number of people requiring interventions against NTDs,Nauru,,12546.0
Road traffic mortality rate (per 100 000 population),Nauru,,8.0
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Nauru,SEX_BTSX,2.942250013
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Nauru,,60.13999939
Tuberculosis incidence (per 100 000 population),Nauru,,172.0
UHC: Service coverage index,Nauru,,60.35398865
Under-five mortality rate (per 1000 live births),Nauru,SEX_BTSX,26.48899078
Adolescent birth rate (per 1000 women),Nepal,AGEGROUP_YEARS10-14,0.0
Adolescent birth rate (per 1000 women),Nepal,AGEGROUP_YEARS15-19,71.22000122
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Nepal,SEX_BTSX,177.9298096
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Nepal,SEX_BTSX,36.09999847
Age-standardized prevalence of obesity among adults (18+ years) (%),Nepal,SEX_BTSX,6.989490032
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Nepal,SEX_BTSX,28.29999924
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Nepal,,130.2973022
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Nepal,,36.92221832
Average of 15 International Health Regulations core capacity scores,Nepal,,47.59999847
Density of dentists (per 10 000 population) ,Nepal,,1.358999968
Density of medical doctors (per 10 000 population) ,Nepal,,8.673999786
Density of nursing and midwifery personnel (per 10 000 population) ,Nepal,,34.88899994
Density of pharmacists (per 10 000 population) ,Nepal,,1.713000059
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Nepal,,90.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Nepal,,6.489999771
Healthy life expectancy at birth (years),Nepal,SEX_MLE,59.78474426
Healthy life expectancy at birth (years),Nepal,SEX_FMLE,60.66810226
Healthy life expectancy at birth (years),Nepal,SEX_BTSX,60.20389557
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Nepal,,0.159999996
Life expectancy at birth (years),Nepal,SEX_FMLE,71.79351807
Life expectancy at birth (years),Nepal,SEX_MLE,68.26541138
Life expectancy at birth (years),Nepal,SEX_BTSX,70.04936981
Malaria incidence (per 1000 population at risk),Nepal,,0.00406
Maternal mortality ratio (per 100 000 live births),Nepal,,174.4101868
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Nepal,,87.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Nepal,SEX_BTSX,17.79999924
Mortality rate due to homicide (per 100 000 population),Nepal,,2.314785242
Mortality rate from unintentional poisoning (per 100 000 population),Nepal,,2.914801121
Neonatal mortality rate (per 1000 live births),Nepal,SEX_BTSX,16.99836922
New HIV infections (per 1000 uninfected population),Nepal,SEX_BTSX,0.02
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Nepal,,0.0
